iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
NGA,Africa,Nigeria,02/03/2022,254598,28,35.143,3142,0,0,1193.048,0.131,0.165,14.723,0,0,0.88,,,,,,,,,4442964,,20.82,,17906,0.084,0.002,509.5,tests performed,,,,,,173505,,,,,813,98326,0.046,36,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,03/03/2022,254606,8,25.429,3142,0,0,1193.085,0.037,0.119,14.723,0,0,0.88,,,,,,,,,,,,,17546,0.082,0.0014,690,tests performed,,,,,,168227,,,,,788,97623,0.046,36,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,04/03/2022,254637,31,29.857,3142,0,0,1193.231,0.145,0.14,14.723,0,0,0.89,,,,,,,,,,,,,17187,0.081,0.0017,575.6,tests performed,,,,,,162948,,,,,764,96920,0.045,36,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,05/03/2022,254637,0,19.429,3142,0,0,1193.231,0,0.091,14.723,0,0,0.9,,,,,,,,,,,,,16827,0.079,0.0012,866.1,tests performed,,,,,,157670,,,,,739,96217,0.045,36,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,06/03/2022,254640,3,16.429,3142,0,0,1193.245,0.014,0.077,14.723,0,0,0.92,,,,,,,,,,,,,16467,0.077,0.001,1002.3,tests performed,27583270,18404584,8464214,,,152392,12.93,8.62,3.97,,714,95514,0.045,36,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,07/03/2022,254659,19,14.143,3142,0,0,1193.334,0.089,0.066,14.723,0,0,0.93,,,,,,,,,4519905,,21.18,,16108,0.075,0.0009,1138.9,tests performed,,,,,,153087,,,,,717,98026,0.046,36,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,08/03/2022,254777,118,29.571,3142,0,0,1193.887,0.553,0.139,14.723,0,0,0.94,,,,,,,,,,,,,14317,0.067,0.0021,484.2,tests performed,,,,,,153782,,,,,721,100537,0.047,36,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,09/03/2022,254777,0,25.571,3142,0,0,1193.887,0,0.12,14.723,0,0,0.94,,,,,,,,,,,,,12526,0.059,0.002,489.9,tests performed,,,,,,154477,,,,,724,103049,0.048,36,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,10/03/2022,254861,84,36.429,3142,0,0,1194.28,0.394,0.171,14.723,0,0,0.95,,,,,,,,,,,,,11095,0.052,0.0033,304.6,tests performed,,,,,,155172,,,,,727,105560,0.049,36,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,11/03/2022,254894,33,36.714,3142,0,0,1194.435,0.155,0.172,14.723,0,0,0.95,,,,,,,,,,,,,9664,0.045,0.0038,263.2,tests performed,,,,,,155867,,,,,730,108071,0.051,36,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,12/03/2022,254953,59,45.143,3142,0,0,1194.711,0.276,0.212,14.723,0,0,0.95,,,,,,,,,,,,,8233,0.039,0.0055,182.4,tests performed,,,,,,156562,,,,,734,110583,0.052,36,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,13/03/2022,254953,0,44.714,3142,0,0,1194.711,0,0.21,14.723,0,0,0.95,,,,,,,,,,,,,6802,0.032,0.0066,152.1,tests performed,28684071,19196245,8763392,,,157257,13.44,9,4.11,,737,113094,0.053,36,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,14/03/2022,254989,36,47.143,3142,0,0,1194.88,0.169,0.221,14.723,0,0,0.95,,,,,,,,,,,,,5371,0.025,0.0088,113.9,tests performed,,,,,,161335,,,,,756,116611,0.055,36,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,15/03/2022,255001,12,32,3142,0,0,1194.936,0.056,0.15,14.723,0,0,0.95,,,,,,,,,,,,,5371,0.025,0.006,167.8,tests performed,,,,,,165413,,,,,775,120127,0.056,34.15,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,16/03/2022,255001,0,32,3142,0,0,1194.936,0,0.15,14.723,0,0,0.96,,,,,,,,,,,,,5371,0.025,0.006,167.8,tests performed,,,,,,169490,,,,,794,123643,0.058,34.15,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,17/03/2022,255092,91,33,3142,0,0,1195.363,0.426,0.155,14.723,0,0,0.96,,,,,,,,,,,,,5371,0.025,0.0061,162.8,tests performed,,,,,,173568,,,,,813,127159,0.06,34.15,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,18/03/2022,255103,11,29.857,3142,0,0,1195.414,0.052,0.14,14.723,0,0,0.96,,,,,,,,,,,,,5371,0.025,0.0056,179.9,tests performed,29613077,19884781,9002791,,,177646,13.88,9.32,4.22,,832,130675,0.061,34.14,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,19/03/2022,255103,0,21.429,3142,0,0,1195.414,0,0.1,14.723,0,0,0.96,,,,,,,,,,,,,5371,0.025,0.004,250.6,tests performed,,,,,,183413,,,,,859,133010,0.062,34.14,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,20/03/2022,255103,0,21.429,3142,0,0,1195.414,0,0.1,14.723,0,0,0.97,,,,,,,,,4589725,,21.507,,5371,0.025,0.004,250.6,tests performed,,,,,,189180,,,,,886,135346,0.063,34.14,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,21/03/2022,255103,0,16.286,3142,0,0,1195.414,0,0.076,14.723,0,0,0.97,,,,,,,,,,,,,9474,0.044,0.0017,581.7,tests performed,,,,,,190870,,,,,894,134165,0.063,34.14,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,22/03/2022,255190,87,27,3142,0,0,1195.822,0.408,0.127,14.723,0,0,0.98,,,,,,,,,,,,,13577,0.064,0.002,502.9,tests performed,,,,,,192560,,,,,902,132984,0.062,34.14,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,23/03/2022,255244,54,34.714,3142,0,0,1196.075,0.253,0.163,14.723,0,0,0.98,,,,,,,,,,,,,17680,0.083,0.002,509.3,tests performed,,,,,,194249,,,,,910,131803,0.062,34.14,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,24/03/2022,255244,0,21.714,3142,0,0,1196.075,0,0.102,14.723,0,0,0.98,,,,,,,,,4726096,,22.147,,21783,0.102,0.001,1003.2,tests performed,,,,,,195939,,,,,918,130622,0.061,34.14,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,25/03/2022,255244,0,20.143,3142,0,0,1196.075,0,0.094,14.723,0,0,0.98,,,,,,,,,,,,,23082,0.108,0.0009,1145.9,tests performed,,,,,,197628,,,,,926,129441,0.061,34.14,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,26/03/2022,255296,52,27.571,3142,0,0,1196.319,0.244,0.129,14.723,0,0,0.98,,,,,,,,,,,,,24380,0.114,0.0011,884.3,tests performed,,,,,,197628,,,,,926,129441,0.061,34.14,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,27/03/2022,255296,0,27.571,3142,0,0,1196.319,0,0.129,14.723,0,0,0.98,,,,,,,,,,,,,25678,0.12,0.0011,931.3,tests performed,31391732,21049754,9565143,776835,,197628,14.71,9.86,4.48,0.36,926,129441,0.061,34.14,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,28/03/2022,255341,45,34,3142,0,0,1196.53,0.211,0.159,14.723,0,0,0.99,,,,,,,,,,,,,22873,0.107,0.0015,672.7,tests performed,,,,,,202388,,,,,948,130763,0.061,34.14,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,29/03/2022,255341,0,21.571,3142,0,0,1196.53,0,0.101,14.723,0,0,0.98,,,,,,,,,,,,,20068,0.094,0.0011,930.3,tests performed,,,,,,207148,,,,,971,132085,0.062,34.14,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,30/03/2022,255415,74,24.429,3142,0,0,1196.876,0.347,0.114,14.723,0,0,0.99,,,,,,,,,,,,,17263,0.081,0.0014,706.7,tests performed,,,,,,211908,,,,,993,133407,0.063,34.14,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,31/03/2022,255415,0,24.429,3142,0,0,1196.876,0,0.114,14.723,0,0,0.98,,,,,,,,,,,,,14458,0.068,0.0017,591.8,tests performed,,,,,,216668,,,,,1015,134729,0.063,34.14,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,01/04/2022,255468,53,32,3142,0,0,1197.125,0.248,0.15,14.723,0,0,0.99,,,,,,,,,4841764,,22.689,,14458,0.068,0.0022,451.8,tests performed,,,,,,221428,,,,,1038,136051,0.064,34.14,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,02/04/2022,255468,0,24.571,3142,0,0,1197.125,0,0.115,14.723,0,0,0.98,,,,,,,,,,,,,13935,0.065,0.0018,567.1,tests performed,,,,,,226188,,,,,1060,137373,0.064,35.99,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,03/04/2022,255468,0,24.571,3142,0,0,1197.125,0,0.115,14.723,0,0,0.98,,,,,,,,,,,,,13412,0.063,0.0018,545.8,tests performed,,,,,,230948,,,,,1082,138695,0.065,35.99,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,04/04/2022,255468,0,18.143,3142,0,0,1197.125,0,0.085,14.723,0,0,0.99,,,,,,,,,,,,,12888,0.06,0.0014,710.4,tests performed,,,,,,230948,,,,,1082,138695,0.065,35.99,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,05/04/2022,255516,48,25,3142,0,0,1197.35,0.225,0.117,14.723,0,0,0.99,,,,,,,,,,,,,12365,0.058,0.002,494.6,tests performed,,,,,,230948,,,,,1082,138695,0.065,35.99,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,06/04/2022,255516,0,14.429,3142,0,0,1197.35,0,0.068,14.723,0,0,0.99,,,,,,,,,,,,,11842,0.055,0.0012,820.7,tests performed,,,,,,230948,,,,,1082,138695,0.065,35.99,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,07/04/2022,255575,59,22.857,3142,0,0,1197.626,0.276,0.107,14.723,0,0,0.99,,,,,,,,,4906535,,22.992,,11318,0.053,0.002,495.2,tests performed,33932163,22575395,13313220,829646,,230948,15.9,10.58,6.24,0.39,1082,138695,0.065,35.94,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,08/04/2022,255575,0,15.286,3142,0,0,1197.626,0,0.072,14.723,0,0,0.99,,,,,,,,,,,,,10179,0.048,0.0015,665.9,tests performed,,,,,,225042,,,,,1055,137537,0.064,35.94,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,09/04/2022,255606,31,19.714,3142,0,0,1197.771,0.145,0.092,14.723,0,0,0.99,,,,,,,,,,,,,9563,0.045,0.0021,485.1,tests performed,,,,,,219136,,,,,1027,136380,0.064,35.94,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,10/04/2022,255606,0,19.714,3142,0,0,1197.771,0,0.092,14.723,0,0,0.99,,,,,,,,,,,,,8947,0.042,0.0022,453.8,tests performed,,,,,,213230,,,,,999,135223,0.063,35.94,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,11/04/2022,255633,27,23.571,3142,0,0,1197.898,0.127,0.11,14.723,0,0,1,,,,,,,,,,,,,8332,0.039,0.0028,353.5,tests performed,,,,,,207323,,,,,972,134065,0.063,35.94,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,12/04/2022,255663,30,21,3142,0,0,1198.038,0.141,0.098,14.723,0,0,1,,,,,,,,,,,,,7716,0.036,0.0027,367.4,tests performed,,,,,,201417,,,,,944,132908,0.062,35.94,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,14/04/2022,255646,13,14.429,3143,1,0.143,1197.959,0.061,0.068,14.728,0.005,0.001,1,,,,,,,,,,,,,6484,0.03,0.0022,449.4,tests performed,,,,,,189605,,,,,888,130593,0.061,35.94,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,15/04/2022,255646,0,14.429,3143,0,0.143,1197.959,0,0.068,14.728,0,0.001,1,,,,,,,,,,,,,6484,0.03,0.0022,449.4,tests performed,,,,,,189605,,,,,888,130593,0.061,35.94,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,16/04/2022,255648,2,10.286,3143,0,0.143,1197.968,0.009,0.048,14.728,0,0.001,1,,,,,,,,,,,,,6484,0.03,0.0016,630.4,tests performed,,,,,,189605,,,,,888,130593,0.061,35.94,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,17/04/2022,255648,0,10.286,3143,0,0.143,1197.968,0,0.048,14.728,0,0.001,1,,,,,,,,,,,,,6484,0.03,0.0016,630.4,tests performed,,,,,,189605,,,,,888,130593,0.061,35.94,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,18/04/2022,255648,0,6.429,3143,0,0.143,1197.968,0,0.03,14.728,0,0.001,1.01,,,,,,,,,4977858,,23.326,,6484,0.03,0.001,1008.6,tests performed,,,,,,189605,,,,,888,130593,0.061,35.94,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,19/04/2022,255670,22,5.286,3143,0,0.143,1198.071,0.103,0.025,14.728,0,0.001,1.01,,,,,,,,,,,,,6961,0.033,0.0008,1316.9,tests performed,,,,,,189605,,,,,888,130593,0.061,35.94,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,20/04/2022,255670,0,5.286,3143,0,0.143,1198.071,0,0.025,14.728,0,0.001,1.02,,,,,,,,,,,,,7439,0.035,0.0007,1407.3,tests performed,,,,,,189605,,,,,888,130593,0.061,35.94,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,21/04/2022,255679,9,4.714,3143,0,0,1198.113,0.042,0.022,14.728,0,0,1.03,,,,,,,,,,,,,7916,0.037,0.0006,1679.3,tests performed,,,,,,189605,,,,,888,130593,0.061,35.94,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,22/04/2022,255685,6,5.571,3143,0,0,1198.142,0.028,0.026,14.728,0,0,1.04,,,,,,,,,,,,,8394,0.039,0.0007,1506.7,tests performed,,,,,,189605,,,,,888,130593,0.061,35.94,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,23/04/2022,255685,0,5.286,3143,0,0,1198.142,0,0.025,14.728,0,0,1.05,,,,,,,,,,,,,8871,0.042,0.0006,1678.2,tests performed,,,,,,189605,,,,,888,130593,0.061,35.94,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,24/04/2022,255685,0,5.286,3143,0,0,1198.142,0,0.025,14.728,0,0,1.06,,,,,,,,,5036813,,23.603,,9348,0.044,0.0006,1768.4,tests performed,,,,,,189605,,,,,888,130593,0.061,35.94,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,25/04/2022,255685,0,5.286,3143,0,0,1198.142,0,0.025,14.728,0,0,1.07,,,,,,,,,,,,,9815,0.046,0.0005,1856.8,tests performed,,,,,,189605,,,,,888,130593,0.061,35.94,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,26/04/2022,255685,0,2.143,3143,0,0,1198.142,0,0.01,14.728,0,0,1.09,,,,,,,,,,,,,9805,0.046,0.0002,4575.4,tests performed,37534649,25056663,14624418,914984,,189605,17.59,11.74,6.85,0.43,888,130593,0.061,35.92,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,27/04/2022,255685,0,2.143,3143,0,0,1198.142,0,0.01,14.728,0,0,1.11,,,,,,,,,,,,,9794,0.046,0.0002,4570.2,tests performed,,,,,,187216,,,,,877,129032,0.06,35.92,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,28/04/2022,255716,31,5.286,3143,0,0,1198.287,0.145,0.025,14.728,0,0,1.13,,,,,,,,,5075820,,23.785,,9784,0.046,0.0005,1850.9,tests performed,,,,,,184827,,,,,866,127471,0.06,35.92,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,29/04/2022,255716,0,4.429,3143,0,0,1198.287,0,0.021,14.728,0,0,1.14,,,,,,,,,,,,,8935,0.042,0.0005,2017.4,tests performed,,,,,,182438,,,,,855,125910,0.059,35.92,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,30/04/2022,255716,0,4.429,3143,0,0,1198.287,0,0.021,14.728,0,0,1.15,,,,,,,,,,,,,8087,0.038,0.0005,1825.9,tests performed,,,,,,180050,,,,,844,124348,0.058,35.92,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,01/05/2022,255753,37,9.714,3143,0,0,1198.46,0.173,0.046,14.728,0,0,1.16,,,,,,,,,,,,,7239,0.034,0.0013,745.2,tests performed,38399067,25654988,14905142,942369,,177661,17.99,12.02,6.98,0.44,833,122787,0.058,35.92,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,02/05/2022,255753,0,9.714,3143,0,0,1198.46,0,0.046,14.728,0,0,1.17,,,,,,,,,,,,,6401,0.03,0.0015,658.9,tests performed,,,,,,205519,,,,,963,139777,0.065,35.92,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,03/05/2022,255766,13,11.571,3143,0,0,1198.521,0.061,0.054,14.728,0,0,1.17,,,,,,,,,,,,,5564,0.026,0.0021,480.9,tests performed,,,,,,233378,,,,,1094,156766,0.073,35.92,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,04/05/2022,255766,0,11.571,3143,0,0,1198.521,0,0.054,14.728,0,0,1.17,,,,,,,,,,,,,4726,0.022,0.0024,408.4,tests performed,,,,,,263625,,,,,1235,175317,0.082,35.92,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,05/05/2022,255766,0,7.143,3143,0,0,1198.521,0,0.033,14.728,0,0,1.18,,,,,,,,,,,,,3888,0.018,0.0018,544.3,tests performed,,,,,,293872,,,,,1377,193867,0.091,35.92,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,06/05/2022,255766,0,7.143,3143,0,0,1198.521,0,0.033,14.728,0,0,1.19,,,,,,,,,,,,,3888,0.018,0.0018,544.3,tests performed,,,,,,324118,,,,,1519,212418,0.1,35.92,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,07/05/2022,255766,0,7.143,3143,0,0,1198.521,0,0.033,14.728,0,0,1.2,,,,,,,,,,,,,3888,0.018,0.0018,544.3,tests performed,,,,,,354365,,,,,1661,230968,0.108,35.92,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,08/05/2022,255766,0,1.857,3143,0,0,1198.521,0,0.009,14.728,0,0,1.21,,,,,,,,,5114703,,23.968,,3888,0.018,0.0005,2093.7,tests performed,41091354,27401621,15931011,942369,,384612,19.26,12.84,7.47,0.44,1802,249519,0.117,35.9,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,09/05/2022,255766,0,1.857,3143,0,0,1198.521,0,0.009,14.728,0,0,1.23,,,,,,,,,,,,,3817,0.018,0.0005,2055.5,tests performed,,,,,,329668,,,,,1545,213873,0.1,35.9,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,10/05/2022,255802,36,5.143,3143,0,0,1198.69,0.169,0.024,14.728,0,0,1.25,,,,,,,,,,,,,3746,0.018,0.0014,728.4,tests performed,,,,,,274723,,,,,1287,178228,0.084,35.9,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,11/05/2022,255802,0,5.143,3143,0,0,1198.69,0,0.024,14.728,0,0,1.25,,,,,,,,,,,,,3675,0.017,0.0014,714.6,tests performed,,,,,,219779,,,,,1030,142582,0.067,35.9,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,12/05/2022,255836,34,10,3143,0,0,1198.849,0.159,0.047,14.728,0,0,1.26,,,,,,,,,,,,,3604,0.017,0.0028,360.4,tests performed,,,,,,164834,,,,,772,106937,0.05,35.9,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,13/05/2022,255836,0,10,3143,0,0,1198.849,0,0.047,14.728,0,0,1.25,,,,,,,,,,,,,3534,0.017,0.0028,353.4,tests performed,,,,,,109889,,,,,515,71291,0.033,35.9,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
NGA,Africa,Nigeria,14/05/2022,255859,23,13.286,3143,0,0,1198.957,0.108,0.062,14.728,0,0,1.25,,,,,,,,,,,,,3463,0.016,0.0038,260.7,tests performed,,,,,,54945,,,,,257,35646,0.017,35.9,213401323,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,,,,
